Id,Category
1439,chiacchierare+V
1440,algido+A
1441,brandello+N
1442,stasare+V
1443,universalizzare+V
1444,comprovare+V
1445,libri-intervisto+N
1446,divagare+V
1447,reintegssere+V
1448,calamitare+V
1449,impalmare+V
1450,chiatta+N
1451,autocensurare+V
1452,allegare+V
1453,affacrre+V
1454,disgustoso+A
1455,autointerrogare+V
1456,mollare+V
1457,triturare+V
1458,dorare+V
1459,leveere+V
1460,rimodellare+V
1461,ingravidare+V
1462,sbracare+V
1463,regolamentare+V
1464,citofonare+V
1465,affiorare+V
1466,rastrellare+V
1467,alere+V
1468,cameratismo+N
1469,intercedere+V
1470,decantare+V
1471,sterilizzatore+N
1472,sbalzare+V
1473,ammetteere+V
1474,tinteggerrre+V
1475,rinfacciare+V
1476,gettoneere+V
1477,prolungare+V
1478,spersonalizzare+V
1479,carezzare+V
1480,fujimoriano+A
1481,chiamare+V
1482,seducare+V
1483,squalo+N
1484,imperiare+V
1485,striminzito+A
1486,assommare+V
1487,industrieere+V
1488,rinunziare+V
1489,frolleere+V
1490,erudere+A
1491,inaugurare+V
1492,flettere+V
1493,gemirre+V
1494,sbirciare+V
1495,manganare+V
1496,riabbatteere+V
1497,decedere+V
1498,tinteggiassessere+V
1499,patteggiare+V
1500,offendrre+V
1501,scocciare+V
1502,scapricrre+V
1503,scuotere+V
1504,deviare+V
1505,affluire+V
1506,cattedrale+A
1507,doleere+V
1508,diseducare+V
1509,raggruppeere+V
1510,reputare+V
1511,ammutolire+V
1512,districe+V
1513,cauziorre+V
1514,girotondo+N
1515,ammutinare+A
1516,congiungrre+V
1517,crocifiggeere+V
1518,raccozzare+V
1519,suddivettere+V
1520,tosteere+V
1521,intorbidare+V
1522,ultro+A
1523,aggranchire+V
1524,riconsegna+N
1525,globalizzare+V
1526,dialogare+V
1527,decriminalizzare+V
1528,ingrassare+V
1529,escutere+V
1530,sbozzare+V
1531,impellicrre+V
1532,stipulare+V
1533,infiale+V
1534,appontare+V
1535,smagliare+V
1536,eccepiere+V
1537,inceneritore+N
1538,mortificare+A
1539,fiaccare+V
1540,fervere+V
1541,sbaragliare+V
1542,flessibilizzare+V
1543,semitone+N
1544,blaterare+V
1545,fabbricare+V
1546,tabulare+V
1547,carrucoleere+V
1548,rifriggere+V
1549,vittimizzare+V
1550,orinare+V
1551,lasciare+V
1552,tatuare+V
1553,pedaleere+V
1554,ingurgitare+V
1555,impaginerrre+V
1556,lasrre+V
1557,destrutturazione+N
1558,discese+N
1559,palleggiare+V
1560,ripassare+V
1561,guadeere+V
1562,co-finanzieere+V
1563,semplificare+V
1564,obliare+V
1565,divagare+V
1566,cubare+A
1567,elideere+V
1568,autoriformeere+V
1569,rattristare+V
1570,prevaricare+V
1571,alzare+V
1572,attanagliare+V
1573,ammarare+V
1574,migliorare+V
1575,inviperiere+V
1576,illusorio+A
1577,incerare+V
1578,assentiere+V
1579,decorare+V
1580,traboccare+V
1581,perseguitare+V
1582,aggiungere+V
1583,sbarrare+V
1584,perquisiere+V
1585,vulcanizzeere+V
1586,tifare+V
1587,strisciassessere+V
1588,autoregolamenteere+V
1589,esorterrre+V
1590,indottrinare+V
1591,contrarre+V
1592,contabilizzeere+V
1593,parcare+V
1594,tecnicizzare+V
1595,tonico+A
1596,traduzione+N
1597,annodare+V
1598,primare+V
1599,anti-berlusconiano+A
1600,scafeere+V
1601,sbadigliare+V
1602,acciaieere+V
1603,giostere+V
1604,rintracciare+V
1605,statizzeere+V
1606,riordinare+V
1607,intaccassessere+V
1608,ricovessere+V
1609,spore+N
1610,rimpallare+A
1611,quintuplicare+V
1612,adontare+V
1613,stellare+V
1614,rimonteere+V
1615,leveere+V
1616,obliare+V
1617,svenire+V
1618,approvvigiorre+V
1619,interbancario+A
1620,convolare+V
1621,inganrre+V
1622,bruttare+A
1623,derapare+V
1624,rimpiare+A
1625,siedeere+V
1626,suddividere+V
1627,brunire+V
1628,razionalizzare+A
1629,riaffacciare+V
1630,valideere+V
1631,spesare+V
1632,inzuccherare+V
1633,attrezzeere+V
1634,ravvogliere+V
1635,sbramare+V
1636,rimbecillere+A
1637,affermare+V
1638,pedalare+V
1639,sfittare+V
1640,schifare+V
1641,spiare+V
1642,additivo+A
1643,sadismo+N
1644,stangare+V
1645,riarmeere+V
1646,fossare+V
1647,digere+V
1648,fruiere+V
1649,ruglieere+V
1650,curvone+N
1651,soffriggere+V
1652,demenza+N
1653,scaglionare+V
1654,palesare+V
1655,certosino+A
1656,pascrre+V
1657,coere+A
1658,interloquire+V
1659,affabulare+V
1660,competere+V
1661,intravedere+V
1662,stravizieere+V
1663,marcare+V
1664,bianchire+V
1665,luccicare+V
1666,malmenare+V
1667,tifare+V
1668,cullare+V
1669,percuoteere+V
1670,frese+V
1671,ammaccare+V
1672,sunnita+A
1673,egemonizzare+V
1674,cordoglio+N
1675,candelotto+N
1676,predisporere+V
1677,soffrire+V
1678,limassessere+V
1679,smureere+V
1680,aggettivare+V
1681,pipiare+V
1682,inscatolare+V
1683,serrare+V
1684,afro-mediterraneo+A
1685,ciancicare+V
1686,sessantaseiesimo+A
1687,precludere+V
1688,frammischieere+V
1689,superminimo+N
1690,tramortire+V
1691,aureolare+V
1692,ereditare+V
1693,maturare+V
1694,oltrepasseere+V
1695,extracomunitare+A
1696,buffonesco+A
1697,instaureere+V
1698,incasellare+V
1699,toseere+V
1700,adeguare+V
1701,sperequare+V
1702,imprecare+V
1703,australe+A
1704,dardeggiare+V
1705,inefficiere+A
1706,antropomorfizzeere+V
1707,accudire+V
1708,sovraffaticare+V
1709,corleonese+N
1710,assicurare+V
1711,rivoltolare+V
1712,apostatare+V
1713,antidogmatico+A
1714,scudisrre+V
1715,riversare+V
1716,appropriare+V
1717,avvizzire+V
1718,disserssere+V
1719,ribaltare+V
1720,infogrre+V
1721,smarcare+V
1722,devolveere+V
1723,trarere+V
1724,postare+V
1725,periteere+V
1726,dirupe+V
1727,cinquantaseiesimo+A
1728,rivincrre+V
1729,circumnavigare+V
1730,vegeto+N
1731,nauseeere+V
1732,pulviscolo+A
1733,medicamentoso+A
1734,disagiare+V
1735,aggraffeere+V
1736,estendrre+V
1737,rivoltare+V
1738,funzionare+V
1739,pioteere+V
1740,ricantare+V
1741,ubicare+V
1742,autotassare+V
1743,giustificare+V
1744,ricomparire+V
1745,impermalire+V
1746,accozzare+V
1747,interpellassessere+V
1748,uccellare+V
1749,figuro+N
1750,vinicolo+A
1751,appiccicare+V
1752,strumenteere+V
1753,solubilizzeere+V
1754,sopravvivere+V
1755,disboscare+V
1756,ronzare+V
1757,irizzare+V
1758,saziare+V
1759,assommeere+V
1760,rilassare+V
1761,attorrre+V
1762,rimasticare+V
1763,bracciare+A
1764,calmare+V
1765,rassette+V
1766,percolare+V
1767,spanciare+V
1768,impiastrare+V
1769,impiombare+A
1770,malvolere+A
1771,eccepire+V
1772,trarere+V
1773,affermare+V
1774,sgomenteere+V
1775,racconciare+V
1776,silureere+V
1777,intesseere+V
1778,trasformeere+V
1779,vinificare+V
1780,scadimento+N
1781,sperdere+V
1782,fuoruscire+V
1783,deburocratizzare+V
1784,disfidare+V
1785,stampare+V
1786,chirurgio+N
1787,incrudiere+V
1788,precludrre+V
1789,trapiantare+V
1790,divorare+V
1791,intabarrare+V
1792,sprovvisto+A
1793,decremento+N
1794,toreeere+V
1795,ricomunicare+V
1796,aggregato+A
1797,spiattellare+V
1798,naufragare+V
1799,cannoneggeere+V
1800,disapprovare+V
1801,bilaterale+A
1802,guaire+V
1803,errare+V
1804,diradare+V
1805,frugare+V
1806,usciere+V
1807,sassone+N
1808,attagliassessere+V
1809,integrismo+N
1810,arrestare+V
1811,arabesce+V
1812,campionare+V
1813,depenrre+V
1814,graffierrre+V
1815,protocolleere+V
1816,sventagliare+V
1817,sudeere+V
1818,stare+A
1819,sfavilleere+V
1820,svincoleere+V
1821,sinterizzare+A
1822,autoconvincrre+V
1823,smarrire+V
1824,defilare+V
1825,misurazione+N
1826,cellulite+N
1827,vetrioleggeere+V
1828,strabuzze+V
1829,cervicale+A
1830,gelatinizzeere+V
1831,redistribuare+V
1832,affaccendare+V
1833,romanzesco+A
1834,due-giorno+N
1835,attorniare+V
1836,rilasseere+V
1837,rivinrre+V
1838,ricollegare+V
1839,cigolare+V
1840,rinazionalizzare+V
1841,prioritario+A
1842,ripudiare+V
1843,autoconvincere+V
1844,tramezzare+V
1845,disincentivare+V
1846,ponderare+V
1847,destabilizzare+V
1848,sdottoreggiare+V
1849,provocare+V
1850,allucinare+A
1851,commensureere+V
1852,anglicizzeere+V
1853,peggioreere+V
1854,gracidare+V
1855,scardinare+V
1856,sgonfiare+V
1857,porco+A
1858,ricamare+A
1859,remurre+V
1860,underground+N
1861,arrochiere+V
1862,vezzoso+A
1863,ripugnare+V
1864,beccare+V
1865,sardire+V
1866,ingrasse+V
1867,compssere+V
1868,dribble+V
1869,chiocrre+V
1870,prediligrre+V
1871,delegittimeere+V
1872,impuzzolentire+V
1873,interfacciare+V
1874,tossiccare+V
1875,discendessessere+V
1876,involgere+V
1877,valletta+N
1878,sfibreere+V
1879,vagheggiare+V
1880,ricondurre+V
1881,apparteere+V
1882,atroco+A
1883,crepuscolare+V
1884,rattristare+V
1885,infogrre+V
1886,espropriare+V
1887,risolare+V
1888,alzare+V
1889,socialista+A
1890,chiosare+V
1891,scarnificare+V
1892,costruire+V
1893,sminuzzeere+V
1894,inghiaiare+V
1895,reprimere+V
1896,cartoleere+V
1897,nettare+V
1898,ospedalizzeere+V
1899,mascolinizze+V
1900,ubicassessere+V
1901,illustrare+V
1902,ritornare+V
1903,compendiare+V
1904,razziare+V
1905,dolomitico+A
1906,mangiucchierrre+V
1907,accondiscendere+V
1908,orinerrre+V
1909,sospesere+V
1910,imputeere+V
1911,inquirre+V
1912,autospendrre+V
1913,ammobiliare+V
1914,arrogare+V
1915,gabellare+V
1916,rilurre+V
1917,sborsare+V
1918,diliscare+V
1919,anchiloseere+V
1920,melodico+A
1921,sostare+V
1922,moltiplicare+V
1923,notificare+A
1924,mandare+V
1925,bugio+A
1926,rivoltolare+V
1927,straziare+V
1928,schiantare+V
1929,prodigare+V
1930,sfavilleere+V
1931,risultassessere+V
1932,erodere+V
1933,folgorare+V
1934,niellare+V
1935,giostrare+V
1936,slalomista+N
1937,imbriglieere+V
1938,convolare+V
1939,bocrre+V
1940,depiessere+V
1941,arrogare+V
1942,sgonfieere+V
1943,saltellare+V
1944,confine+V
1945,capottare+V
1946,troncare+V
1947,schermare+V
1948,incoraggiare+V
1949,differenziare+V
1950,ubicare+V
1951,minare+V
1952,assimilare+V
1953,esautoreere+V
1954,risciogliere+V
1955,braccare+V
1956,chioccolare+A
1957,ammutolire+V
1958,dilaniare+V
1959,ragliare+V
1960,perdonare+V
1961,invertire+V
1962,trasformare+A
1963,svestire+V
1964,anestetizzare+V
1965,crocidare+V
1966,listare+V
1967,tossicchiare+V
1968,raddensare+V
1969,spruzzare+V
1970,santabarbara+N
1971,demonetizzeere+V
1972,gabellare+V
1973,senescenza+N
1974,risuolare+V
1975,kafkiano+A
1976,schivare+V
1977,ere+V
1978,travalicare+V
1979,squartare+A
1980,assurgrre+V
1981,esterificare+V
1982,fluttueere+V
1983,digiunare+V
1984,sottomettere+V
1985,collimare+V
1986,secondogenito+A
1987,esibizionista+A
1988,negare+V
1989,sussultare+V
1990,fruire+V
1991,decurtare+V
1992,emarre+V
1993,soggettivare+V
1994,rimerre+V
1995,programmare+V
1996,rispetteere+V
1997,autoinstallare+V
1998,sventato+A
1999,allegare+V
2000,spieere+V
2001,cozzare+A
2002,increspare+V
2003,armamenteere+V
2004,prire+V
2005,rifrangere+V
2006,giostreere+V
2007,pago+N
2008,casoleere+V
2009,prevaricare+V
2010,discaricare+V
2011,rateare+A
2012,appollaieere+V
2013,adocchieere+V
2014,scandalizzare+A
2015,odioso+A
2016,spiritualizzare+V
2017,tappezzare+V
2018,imperterrito+A
2019,disdegnare+V
2020,incororre+V
2021,rimarginare+V
2022,schiaffeggiassessere+V
2023,attristare+V
2024,motomondiale+A
2025,errare+V
2026,merlettare+V
2027,vaporare+V
2028,bellurio+N
2029,iniziare+V
2030,venire+V
2031,perdonare+V
2032,scarseggeere+V
2033,assaporerrre+V
2034,fruttare+V
2035,divagare+V
2036,scemare+V
2037,spampanare+V
2038,segregazionista+A
2039,depreere+V
2040,caparro+N
2041,ombreggiare+V
2042,piallare+V
2043,addicare+V
2044,empiere+V
2045,carnefice+N
2046,separare+V
2047,imbucare+V
2048,servere+V
2049,ingozzare+V
2050,disossare+V
2051,acquattassessere+V
2052,riformare+V
2053,fuoruscire+V
2054,balenare+V
2055,squilibrare+V
2056,effondrre+V
2057,impaperare+V
2058,sfratteere+V
2059,spionistico+A
2060,retrovisore+N
2061,mureere+V
2062,infameere+V
2063,moltiplicare+V
2064,putrefare+V
2065,combattere+V
2066,incordeere+V
2067,beccare+V
2068,aggrinzare+V
2069,bruciacchiare+V
2070,sborsare+V
2071,impoessere+V
2072,falessere+V
2073,cortocircuito+N
2074,erudito+A
2075,confedereere+V
2076,magnetizzare+V
2077,autoanalizzare+V
2078,ricostruire+V
2079,accapponare+V
2080,scultore+A
2081,traboccare+V
2082,spaccare+V
2083,riscaldeere+V
2084,campionare+V
2085,capitone+N
2086,facilitare+V
2087,bluffare+V
2088,spampanare+V
2089,somatizzare+V
2090,avvieere+V
2091,nido+A
2092,chiacchiereere+V
2093,rannicchiare+V
2094,affardellare+V
2095,baronio+N
2096,congelare+V
2097,irridirrre+V
2098,scamozzare+V
2099,intromettere+V
2100,esagitare+V
2101,cromare+V
2102,infradiere+V
2103,zodiacale+A
2104,parafrasare+V
2105,trasportassessere+V
2106,collaudatore+N
2107,impuzzolentire+V
2108,paventare+V
2109,effeminare+V
2110,premuniere+V
2111,polposo+A
2112,reagire+V
2113,doserrre+V
2114,silureere+V
2115,squilibreere+V
2116,vetrare+V
2117,conciliare+V
2118,reduco+A
2119,snodeere+V
2120,bersagliare+V
2121,spazzoleere+V
2122,stuzzicare+V
2123,premettere+V
2124,ritoccare+V
2125,coleere+V
2126,sberleffare+V
2127,limitazione+N
2128,settantacinquesimo+A
2129,socchiudeere+V
2130,magnetizzare+V
2131,verdone+N
2132,trafiletto+N
2133,siculo-americano+A
2134,esonerare+V
2135,rimasticare+V
2136,preordinare+V
2137,nazionale+A
2138,familiarizzare+V
2139,autoregolamentare+V
2140,caramellare+A
2141,infiocchetteere+V
2142,steineriano+A
2143,litografeere+V
2144,sbiancare+V
2145,eltsiniano+A
2146,storre+V
2147,ammaglieere+V
2148,dissestare+V
2149,individuare+V
2150,sforbicare+V
2151,sfegate+V
2152,rilurre+V
2153,rifocillare+V
2154,questionare+V
2155,scovassessere+V
2156,spargimento+N
2157,assottigliare+V
2158,arcaicizzare+V
2159,compenetrare+V
2160,riattizzare+V
2161,aggraffeere+V
2162,copssere+V
2163,strilleere+V
2164,mormossere+V
2165,sabbieere+V
2166,spazzolare+V
2167,configgeere+V
2168,indispettire+V
2169,riconsacreere+V
2170,barcollare+A
2171,sottomettere+V
2172,delegittimeere+V
2173,democratizzeere+V
2174,porticino+N
2175,palafitta+N
2176,barssere+V
2177,umanizzare+V
2178,caldeggiare+V
2179,lambiccare+V
2180,notare+V
2181,lasrre+V
2182,diminuire+V
2183,perequare+V
2184,personalizzazione+N
2185,squasseere+V
2186,violare+V
2187,rivelatore+A
2188,danneggiare+V
2189,bianchire+V
2190,indugeere+V
2191,superpubblicizzato+A
2192,violeere+V
2193,assottigliare+V
2194,sostentare+V
2195,sgeleere+V
2196,zingario+A
2197,accozzare+V
2198,stirare+V
2199,infiammeere+V
2200,ronzare+V
2201,cestiere+V
2202,suonare+V
2203,beccare+V
2204,cifssere+V
2205,rinnovellare+V
2206,addormentare+V
2207,procedere+V
2208,prolungare+V
2209,predare+V
2210,decorreere+V
2211,precludere+V
2212,sorprere+V
2213,infilzeere+V
2214,scuoteere+V
2215,godeere+V
2216,incrudere+V
2217,risciacquare+V
2218,scherzare+A
2219,apostrofare+V
2220,mitizzare+V
2221,fraintendeere+V
2222,insegnassessere+V
2223,regionalizzare+V
2224,glissare+V
2225,rasciugare+V
2226,inscatoleere+V
2227,depurare+V
2228,concedrre+V
2229,collaborare+V
2230,laicizzeere+V
2231,ciclica+N
2232,ordinare+V
2233,vittimizzare+V
2234,commuoire+V
2235,sgrave+V
2236,tramortiere+V
2237,autotassassessere+V
2238,validare+V
2239,ondeggiare+V
2240,ultimeere+V
2241,infingere+V
2242,echeggiare+V
2243,rimenare+V
2244,macchinare+V
2245,anti-castssere+A
2246,riscontrare+V
2247,svilire+V
2248,scarnificare+V
2249,corredare+V
2250,ragguaglieere+V
2251,impietoso+A
2252,ozieere+V
2253,vibrare+V
2254,incattivare+V
2255,disinfesteere+V
2256,balenare+V
2257,aduggiare+V
2258,imbarbassere+V
2259,inacerbire+V
2260,vieteere+V
2261,aggrotterrre+V
2262,sorella+N
2263,scaricare+V
2264,berciare+V
2265,integrare+V
2266,esorcizzare+V
2267,bazzecola+N
2268,sonare+V
2269,divezzare+V
2270,replicare+A
2271,allargare+V
2272,ravvolgere+V
2273,difettare+V
2274,assegnare+V
2275,interfacciassessere+V
2276,pizzicotteere+V
2277,calpesteere+V
2278,totalizzerrre+V
2279,rimpatriare+V
2280,sfrattassessere+V
2281,basculare+V
2282,inalberare+V
2283,sconquasserrre+V
2284,autopromuore+V
2285,affascinare+V
2286,mascolinizzeere+V
2287,rincruscire+V
2288,auto-assolutorio+A
2289,indispettire+V
2290,gratificare+V
2291,autoprodurre+V
2292,primigeno+A
2293,sbramare+V
2294,raccozzare+V
2295,rileggeere+V
2296,brandeggiare+V
2297,bulinare+V
2298,consensuale+A
2299,rimbrotteere+V
2300,scrostare+V
2301,rintoccare+V
2302,sgraffignare+V
2303,tappezze+V
2304,decolonizzare+V
2305,competeere+V
2306,reinsedieere+V
2307,esterificare+V
2308,vaccinare+V
2309,cultura+N
2310,transumeere+V
2311,disinteresseere+V
2312,ingemmare+V
2313,indispettere+V
2314,beccheggeere+V
2315,radunare+V
2316,collocare+V
2317,grippeere+V
2318,impermalire+V
2319,spilleere+V
2320,usufruire+V
2321,valideere+V
2322,incapricciare+V
2323,azzanneere+V
2324,obietteere+V
2325,deriveere+V
2326,grippeere+V
2327,titolato+A
2328,afferrare+V
2329,portale+N
2330,controfirmeere+V
2331,accorgeere+V
2332,attizzeere+V
2333,coricare+V
2334,assommare+V
2335,sfoderare+V
2336,inamidare+V
2337,marco+N
2338,standardizzazione+N
2339,dirimeere+V
2340,soffriggeere+V
2341,stampare+V
2342,collaborazionisto+N
2343,perdonare+V
2344,vetrioleggiare+V
2345,risteere+V
2346,acchiappare+V
2347,sillogizzeere+V
2348,ripudiare+V
2349,spalmare+V
2350,svestire+V
2351,decongestionare+A
2352,flessibilizzare+V
2353,snobbeere+V
2354,tramuteere+V
2355,razzistico+A
2356,sbatacchiare+V
2357,referenziare+V
2358,autoinfliggere+V
2359,fregare+A
2360,bugneere+V
2361,spifferare+V
2362,autonomo+N
2363,ammollirrre+V
2364,conquidere+V
2365,notassessere+V
2366,ponderare+V
2367,debilitare+V
2368,disorienteere+V
2369,palleggeere+V
2370,cruscheggiare+V
2371,proclamo+N
2372,manipolatore+N
2373,fatalistico+A
2374,scarruffeere+V
2375,re-iniettare+V
2376,colonizzazione+N
2377,barelleere+V
2378,grattare+V
2379,incinerare+V
2380,arruffare+V
2381,ammodernare+V
2382,infondere+V
2383,punto+N
2384,oreccare+V
2385,sminuzzare+V
2386,spiegare+V
2387,rubricare+V
2388,avvizzire+V
2389,scuuocere+V
2390,rinzaffare+V
2391,ingiuntivo+A
2392,sbarazzare+V
2393,reinnestare+V
2394,movenzo+N
2395,divaricare+V
2396,riallungare+V
2397,vareere+V
2398,sfaccetteere+V
2399,tumultuare+A
2400,acciaiare+V
2401,maremoto+N
2402,inamidare+V
2403,srotolare+V
2404,accozzare+V
2405,rilettare+V
2406,ammarare+V
2407,pettinare+V
2408,debbiare+V
2409,perdere+V
2410,bambineggiare+V
2411,nitrico+A
2412,scorgere+V
2413,vomiteere+V
2414,arrogare+V
2415,sciocco+A
2416,autointerrogare+V
2417,trastullare+V
2418,intrappoleere+V
2419,autoassolire+V
2420,disperdere+V
2421,berere+V
2422,fratturare+V
2423,stipulare+V
2424,onnicomprensivo+A
2425,riconsacrare+V
2426,risucchiare+V
2427,sconosrre+V
2428,antitetico+A
2429,caricare+V
2430,ricollegare+V
2431,ragguaglieere+V
2432,crucciare+V
2433,esteriorizzeere+V
2434,opulento+A
2435,sottovaluterrre+V
2436,crocchiare+A
2437,mentire+V
2438,deflettore+N
2439,ambiare+A
2440,imperversare+A
2441,ingemmare+V
2442,dilatativo+A
2443,purista+N
2444,straboccare+V
2445,barricare+V
2446,inquietare+V
2447,schifiltoso+A
2448,incubare+V
2449,celare+V
2450,assaporare+V
2451,degenerare+V
2452,slanciare+V
2453,commisuere+V
2454,tassare+V
2455,predeere+V
2456,posizionare+V
2457,autoassolvere+V
2458,timere+V
2459,infangare+V
2460,stramaledetta+N
2461,odorare+V
2462,illanguidire+V
2463,indubbio+A
2464,rivendere+V
2465,ripasseere+V
2466,bonificare+V
2467,rieducare+V
2468,cauzionare+A
2469,anglicizzare+V
2470,affumicare+V
2471,negare+V
2472,lustrare+V
2473,accorpare+V
2474,trasportare+V
2475,ultimare+V
2476,accentssere+V
2477,irregolare+V
2478,licheno+N
2479,pregiare+V
2480,riflettere+V
2481,pacificare+V
2482,modello+N
2483,stipulare+V
2484,classico-accademico+A
2485,gorgoglieere+V
2486,impapeere+V
2487,mutare+V
2488,sgrossare+V
2489,debbiare+V
2490,stanziare+V
2491,comprendeere+V
2492,riscontreere+V
2493,sgrossare+V
2494,descrittire+A
2495,caldeggiare+V
2496,sgonfieere+V
2497,decorrere+V
2498,rivalutazione+N
2499,appoprassedere+V
2500,raglieere+V
2501,statizzare+V
2502,speseere+V
2503,ammutolire+V
2504,sollazzare+V
2505,ricompaiare+V
2506,volgare+V
2507,restare+V
2508,appoggiare+V
2509,sopiere+V
2510,risospingere+V
2511,rotare+V
2512,accerchiamento+N
2513,ischeletrire+V
2514,ricatteere+V
2515,pregiare+V
2516,ripudiare+V
2517,espropriare+V
2518,orbitare+V
2519,disavvezzare+V
2520,confesseere+V
2521,raffreddeere+V
2522,bianchire+V
2523,genese+N
2524,civettuolo+A
2525,boicottare+V
2526,depurare+V
2527,arrotondeere+V
2528,percentuale+A
2529,fiancare+V
2530,indorare+A
2531,staliniano+A
2532,folleere+V
2533,affitteere+V
2534,spennaccare+V
2535,elettrizzare+V
2536,smussare+V
2537,ambientare+V
2538,dogmatizzare+V
2539,deferire+V
2540,ragliare+V
2541,girellare+V
2542,sbarreere+V
2543,vistare+V
2544,volare+V
2545,inquinare+V
2546,ricomperare+V
2547,ammontare+V
2548,traghettare+V
2549,relaziorre+V
2550,rannicchiare+V
2551,estorrre+V
2552,rinnovare+V
2553,dore+V
2554,note+N
2555,volare+V
2556,allineare+V
2557,frustere+V
2558,fraintendere+V
2559,arabescare+V
2560,laicizzare+V
2561,scacciare+A
2562,blaterare+V
2563,arretramento+N
2564,coperto+N
2565,bollere+A
2566,incatere+V
2567,paraffinare+V
2568,schiumare+V
2569,pedagogico-punitivo+A
2570,premunire+V
2571,razziare+V
2572,prodigare+V
2573,annacqueere+V
2574,spendere+V
